ID,Site ID,Indoor/Outdoor
590,KA0205,N/A
589,KE0196,Outdoor
588,KE0230,Outdoor
587,KE0083,Outdoor
586,KA0118,Indoor
585,KU0017,Outdoor
584,KA0158,Outdoor
583,KA0114,Outdoor
582,KA0159,Outdoor
581,KA0195,Indoor
580,KE0227,Outdoor
579,KU0028,Indoor
578,KA0155,Outdoor
577,KA0226,Outdoor
576,KA0220,Outdoor
575,KU0343,Outdoor
574,KA0152,Outdoor
573,KE0057,Outdoor
572,KA0140,Outdoor
571,KA0225,Outdoor
570,KU0236,Outdoor
569,MT0121,Outdoor
568,MT0175,Outdoor
567,KU0158,Outdoor
566,KU0246,Outdoor
565,KU0283,Outdoor
564,KU0116,Outdoor
563,MT0055,Indoor
562,KU0229,Outdoor
561,PU0217,Outdoor
560,MT0080,Outdoor
559,KU0145,Outdoor
558,MT0049,Outdoor
557,KU0344,Outdoor
556,KU0245,Outdoor
555,KU0223,Outdoor
554,KU0114,Outdoor
553,KU0172,Outdoor
552,KU0307,Outdoor
551,PU0018,Outdoor
550,PU0082,Outdoor
549,PU0044,Outdoor
548,KU0070,Outdoor
547,KU0066,Outdoor
546,KU0232,Outdoor
545,PU0042,Outdoor
544,PU0140,Indoor
543,NU0073,Outdoor
542,NU0063,Outdoor
541,NU0056,Outdoor
540,NU0019,Indoor
539,NU0083,Indoor
538,KA0145,Outdoor
537,KA0040,Outdoor
536,KE0228,Outdoor
535,KA0204,Outdoor
534,KE0080,Outdoor
533,KE0209,Outdoor
532,KA0229,Outdoor
531,KA0308,Outdoor
530,KA0175,Outdoor
529,KA0101,Outdoor
528,KE0240,Outdoor
527,KA0200,Indoor
526,KA0227,Outdoor
525,KA0234,Outdoor
524,KU0336,Outdoor
523,PU0087,Outdoor
522,KA0174,Outdoor
521,KU0259,Outdoor
520,KA0168,Outdoor
519,MT0155,Outdoor
518,MT0044,Outdoor
517,PU0089,Outdoor
516,KU0132,Outdoor
515,MT0093,Outdoor
514,KU0352,N/A
513,PU0069,Outdoor
512,KU0248,Outdoor
511,KU0254,Outdoor
510,KU0242,Outdoor
509,PU0103,Outdoor
508,PU0184,Outdoor
507,PU0120,Outdoor
506,PU0074,Outdoor
505,PU0117,Outdoor
504,NU5020,Lamp Pole
503,KA5025,Lamp Pole
502,KA5056,Lamp Pole
501,KE5007,Lamp Pole
500,KA5029,Lamp Pole
499,KA5022,Lamp Pole
498,KA5018,Lamp Pole
497,KA5017,Lamp Pole
496,KU5010,Lamp Pole
495,PU5013,Lamp Pole
494,KU5002,Lamp Pole
493,KU5020,Lamp Pole
492,KU5006,Lamp Pole
491,KU5000,Lamp Pole
490,KU5009,Lamp Pole
489,KU5011,Lamp Pole
488,PU5002,Lamp Pole
487,MT5004,Lamp Pole
486,KU5018,Lamp Pole
485,KA5007,Lamp Pole
484,KE0023,Indoor
483,KA0008,Indoor
482,KA0260,Outdoor
481,KA0121,Indoor
480,KA0216,Outdoor
479,KU0250,Indoor
478,NU0002,Indoor
477,NU0099,N/A
476,KE0013,Indoor
475,KA0266,Outdoor
474,KE0159,Indoor
473,KA0251,Outdoor
472,KA0252,Indoor
471,KA0217,Outdoor
470,KA0254,Outdoor
469,KA0025,Indoor
468,KA0002,Indoor
467,KE0161,Indoor
466,KA0133,Outdoor
465,KA0255,Indoor
464,KA0265,Indoor
463,KU0015,Indoor
462,KA0012,Indoor
461,KA0013,Indoor
460,PU0155,Indoor
459,KU0293,Indoor
458,KA0115,Indoor
457,KA0268,Indoor
456,KU0296,N/A
455,PU0028,Outdoor
454,MT0004,Indoor
453,MT0110,Outdoor
452,KU0221,Indoor
451,KU0290,Indoor
450,PU0027,Indoor
449,NU0037,Outdoor
448,NU0029,Outdoor
447,NU0028,Indoor
446,NU0198,Outdoor
445,NU0047,Indoor
444,NU0030,Indoor
443,NU0009,Outdoor
442,NU0049,Outdoor
441,NU0082,Outdoor
440,KA0073,Indoor
439,KA0125,Indoor
438,KA0057,Indoor
437,KA0056,Outdoor
436,KE0026,Outdoor
435,KE0030,Outdoor
434,KE0238,Outdoor
433,KA0165,Indoor
432,KA0182,Outdoor
431,KA0134,Outdoor
430,KE0211,Outdoor
429,KA0090,Outdoor
428,KA0119,Outdoor
427,KA0051,Indoor
426,KA0277,Indoor
425,PU0151,Outdoor
424,KA0124,Outdoor
423,KA0018,Outdoor
422,KA0028,Outdoor
421,KA0047,Indoor
420,KA0198,Indoor
419,KA0042,Indoor
418,KA0354,Outdoor
417,PU0136,Outdoor
416,KA0029,Indoor
415,KA0030,Indoor
414,KA0010,Indoor
413,KA0011,Indoor
412,KA0072,Indoor
411,KA0170,Indoor
410,KA0187,Indoor
409,KA0218,Outdoor
408,KA0043,Indoor
407,KA0303,Outdoor
406,PU0134,Outdoor
405,KA0123,Outdoor
404,KA0031,Outdoor
403,PU0224,Outdoor
402,KA0157,Indoor
401,MT0052,Indoor
400,MT0029,Indoor
399,MT0030,Outdoor
398,KU0204,Indoor
397,KU0190,Outdoor
396,MT0145,Outdoor
395,KU0360,Outdoor
394,KU0105,Outdoor
393,KU0078,Outdoor
392,KU0202,Indoor
391,KU0081,Indoor
390,KU0082,Outdoor
389,KU0133,Outdoor
388,KU0021,Indoor
387,KU0083,Outdoor
386,KU0200,Indoor
385,PU0015,Indoor
384,PU0175,Outdoor
383,PU0037,Indoor
382,NU0078,Indoor
381,KA0274,Indoor
380,KA0163,Indoor
379,KA0426,Outdoor
378,KA0239,Indoor
377,KA0162,Indoor
376,KA0286,Indoor
375,KA0201,Indoor
374,KA0161,Indoor
373,NU0118,Outdoor
372,NU0015,Indoor
371,NU0076,Outdoor
370,NU0026,Indoor
369,NU0125,Outdoor
368,NU0011,Indoor
367,KE0035,Indoor
366,NU0027,Indoor
365,NU0143,Outdoor
364,NU0123,Outdoor
363,NU0008,Indoor
362,NU0031,Indoor
361,KE0009,Outdoor
360,NU0048,Indoor
359,KE0132,Outdoor
358,NU0041,Outdoor
357,NU0001,Indoor
356,NU0022,Outdoor
355,NU0005,Indoor
354,NU0127,Outdoor
353,KE0001,Indoor
352,KE0022,Indoor
351,NU0012,Indoor
350,NU0050,Outdoor
349,KA0015,Indoor
348,NU0087,Outdoor
347,NU0077,Outdoor
346,KE0116,Outdoor
345,NU0006,Indoor
344,KA0070,Indoor
343,NU0157,Outdoor
342,NU0057,Indoor
341,NU0023,Indoor
340,KE0014,Outdoor
339,KE0028,Indoor
338,KA0081,Outdoor
337,KA0106,Outdoor
336,KA0095,Indoor
335,KE0027,Indoor
334,KA0126,Indoor
333,KE0037,Indoor
332,KE0102,Outdoor
331,NU0007,Indoor
330,KA0068,Indoor
329,KA0127,Indoor
328,KA0023,Indoor
327,KE0011,Indoor
326,KE0015,Indoor
325,KA0005,Indoor
324,KE0033,Indoor
323,KE0025,Indoor
322,NU0032,Outdoor
321,KA0039,Outdoor
320,KA0094,Indoor
319,KA0138,Indoor
318,KE0044,Outdoor
317,KA0112,Indoor
316,KE0066,Indoor
315,KA0131,Indoor
314,KA0071,Indoor
313,KA0006,Indoor
312,KA0064,Indoor
311,KE0070,Indoor
310,KE0051,Outdoor
309,KA0082,Indoor
308,KE0020,Indoor
307,KA0111,Indoor
306,KA0103,Indoor
305,KE0248,Outdoor
304,KA0020,Indoor
303,KE0004,Indoor
302,KA0044,Outdoor
301,KE0031,Outdoor
300,KA0150,Indoor
299,KA0143,Indoor
298,KA0060,Indoor
297,KA0148,Indoor
296,KE0003,Indoor
295,KA1002,Outdoor
294,KA0128,Indoor
293,KA9000,Indoor
292,KA0077,Outdoor
291,KE0002,Indoor
290,KA0014,Indoor
289,KE0017,Outdoor
288,KE0212,Indoor
287,KA0059,Indoor
286,KA0016,Outdoor
285,KA0149,Indoor
284,KE0059,Indoor
283,KA0019,Indoor
282,KA0116,Indoor
281,KA0062,Indoor
280,PU0012,Outdoor
279,KA0093,Outdoor
278,KA0033,Indoor
277,KA0036,Outdoor
276,KA0078,Indoor
275,KA0097,Indoor
274,PU0121,Outdoor
273,KA0065,Indoor
272,PU0083,Outdoor
271,PU0078,Outdoor
270,KA0135,Indoor
269,KA0061,Outdoor
268,KA0102,Indoor
267,KA0038,Indoor
266,KA0104,Indoor
265,KA0207,Outdoor
264,PU0004,Indoor
263,PU0029,Indoor
262,KA0076,Indoor
261,KA0024,Indoor
260,KA0105,Indoor
259,PU0084,Indoor
258,KA0055,Indoor
257,KU0090,Outdoor
256,PU0060,Indoor
255,KA0074,Indoor
254,KE0005,Indoor
253,KA0035,Indoor
252,KA0086,Indoor
251,PU0094,Indoor
250,KA0069,Outdoor
249,KE0053,Indoor
248,KU0097,Indoor
247,PU0099,Outdoor
246,KU0231,Indoor
245,KA0049,Outdoor
244,KA0021,Indoor
243,PU0047,Outdoor
242,KU0075,Outdoor
241,KU0019,Indoor
240,PU0041,Outdoor
239,KU0091,Indoor
238,KA0066,Indoor
237,KU0014,Indoor
236,KU0128,Indoor
235,PU0013,Indoor
234,KA0139,Outdoor
233,KA0089,Indoor
232,PU0030,Outdoor
231,KA0083,Indoor
230,KA0037,Indoor
229,KA0075,Outdoor
228,PU0048,Outdoor
227,KU0149,Outdoor
226,KU0151,Indoor
225,KA0232,Outdoor
224,KU0206,Indoor
223,PU0038,Outdoor
222,KA0048,Outdoor
221,KA0001,Indoor
220,PU0171,Outdoor
219,KA0088,Indoor
218,KU0142,Outdoor
217,KU0018,Indoor
216,KA0113,Indoor
215,KA0004,Indoor
214,PU0095,Outdoor
213,PU0064,Outdoor
212,KU0054,Outdoor
211,PU0040,Outdoor
210,KA0147,Indoor
209,KA0153,Outdoor
208,KA0084,Outdoor
207,KU0121,Outdoor
206,KU0150,Indoor
205,KA0146,Indoor
204,KA0079,Indoor
203,KU0113,Indoor
202,KA0009,Indoor
201,KU0159,Indoor
200,KU0065,Outdoor
199,KU0086,Outdoor
198,PU0086,Outdoor
197,KU0101,Indoor
196,KU0143,Indoor
195,KU0060,Indoor
194,KA0318,Outdoor
193,PU0128,Outdoor
192,KU0025,Indoor
191,PU0009,Indoor
190,MT0098,Outdoor
189,PU0051,Outdoor
188,PU0020,Indoor
187,MT0010,Outdoor
186,PU0052,Outdoor
185,KU0073,Indoor
184,KU0315,Outdoor
183,KU0053,Outdoor
182,PU0110,Outdoor
181,KU0011,Outdoor
180,PU0031,Outdoor
179,PU0093,Indoor
178,PU0056,Indoor
177,KU0170,Outdoor
176,KA0080,Outdoor
175,MT0097,Outdoor
174,KU0023,Outdoor
173,MT0028,Indoor
172,KU0056,Outdoor
171,MT0043,Indoor
170,KU0077,Indoor
169,KU0084,Outdoor
168,KU0135,Indoor
167,PU0176,Outdoor
166,KU0038,Indoor
165,PU0065,Indoor
164,PU0032,Outdoor
163,KU0123,Indoor
162,KU0059,Indoor
161,MT0054,Outdoor
160,KU0144,Indoor
159,KU0134,Indoor
158,KU0029,Indoor
157,KU0115,Outdoor
156,MT0036,Indoor
155,KU0030,Outdoor
154,KU0205,Outdoor
153,KU0208,Outdoor
152,MT0005,Indoor
151,PU0057,Indoor
150,KU0189,Indoor
149,PU0008,Indoor
148,KU0055,Indoor
147,KU0203,Indoor
146,MT0046,Indoor
145,MT0092,Outdoor
144,KU0058,Indoor
143,KU0088,Outdoor
142,KU0002,Indoor
141,PU0097,Outdoor
140,KU0257,Outdoor
139,PU0053,Outdoor
138,PU0115,Outdoor
137,KU0256,Outdoor
136,KU0191,Indoor
135,KU0265,Outdoor
134,KU0117,Indoor
133,KU0074,Indoor
132,KU0124,Indoor
131,KU0052,Indoor
130,KU0109,Outdoor
129,PU0080,Indoor
128,MT0039,Outdoor
127,KU0103,Indoor
126,MT0008,Indoor
125,KU0262,Outdoor
124,PU0059,Outdoor
123,KU0104,Outdoor
122,KU0148,Indoor
121,PU0066,Outdoor
120,MT0021,Indoor
119,KU0020,Outdoor
118,KU0161,Indoor
117,PU0091,Outdoor
116,KU0043,Indoor
115,MT0020,Indoor
114,KU0005,Indoor
113,KU0026,Outdoor
112,KU0261,Outdoor
111,KU0188,Indoor
110,PU0090,Indoor
109,PU0104,Outdoor
108,PU0092,Indoor
107,KU0051,Indoor
106,KU0180,Indoor
105,MT0038,Indoor
104,KU0094,Outdoor
103,KU0045,Indoor
102,MT0102,Outdoor
101,MT0022,Indoor
100,KU0089,Indoor
99,KU0102,Outdoor
98,MT0041,Outdoor
97,KU0179,Outdoor
96,PU0014,Outdoor
95,PU0108,Outdoor
94,KU0042,Outdoor
93,MT0033,Indoor
92,PU0045,Outdoor
91,KU0001,Outdoor
90,KU0087,Outdoor
89,KU0032,Indoor
88,KU0050,Indoor
87,PU0021,Indoor
86,KU0004,Outdoor
85,KU0071,Outdoor
84,KU0037,Outdoor
83,KU0092,Indoor
82,MT0016,Outdoor
81,PU0043,Outdoor
80,KU0048,Indoor
79,KU0112,Indoor
78,PU0024,Outdoor
77,KU0126,Indoor
76,MT0017,Indoor
75,KU0100,Indoor
74,KU0197,Indoor
73,PU0067,Outdoor
72,KU0010,Outdoor
71,KU0122,Indoor
70,PU0054,Outdoor
69,KU0035,Indoor
68,KU0024,Outdoor
67,KU0044,Indoor
66,MT0047,Outdoor
65,KU0072,Indoor
64,KU0041,Indoor
63,KU0099,Outdoor
62,KU0033,Outdoor
61,PU0002,Indoor
60,PU0039,Outdoor
59,MT0007,Indoor
58,PU0129,Outdoor
57,KU0040,Indoor
56,KU0067,Indoor
55,KU0106,Indoor
54,PU0025,Outdoor
53,KU0167,Outdoor
52,PU0127,Outdoor
51,PU0068,Outdoor
50,PU0058,Indoor
49,KU0012,Outdoor
48,PU0055,Outdoor
47,KU0164,Indoor
46,KU0367,Outdoor
45,PU0081,Indoor
44,PU0114,Indoor
43,KU0184,Outdoor
42,KU0068,Indoor
41,PU0026,Outdoor
40,KU0079,Outdoor
39,KU0130,Outdoor
38,PU0010,Indoor
37,KU0140,Indoor
36,PU0077,Indoor
35,KU0039,Outdoor
34,PU0070,Outdoor
33,PU0071,Outdoor
32,KU0069,Indoor
31,PU0001,Indoor
30,PU0125,Outdoor
29,PU0182,Outdoor
28,PU0076,Indoor
27,PU0146,Outdoor
26,KU0047,Indoor
25,KU0027,Outdoor
24,PU0033,Outdoor
23,PU0079,Outdoor
22,KU0095,Outdoor
21,PU0124,Outdoor
20,PU0062,Outdoor
19,PU0102,Outdoor
18,PU0075,Outdoor
17,KU0136,Indoor
16,PU0072,Outdoor
15,PU0036,Outdoor
14,PU0145,Outdoor
13,KU0096,Indoor
12,PU0132,N/A
11,PU0170,Outdoor
10,KU0243,Outdoor
9,PU0023,Outdoor
8,KU0118,Outdoor
7,PU0022,Indoor
6,PU0105,Outdoor
5,PU0034,Outdoor
4,PU0073,Outdoor
3,PU0106,Outdoor
2,KU0176,Outdoor
1,PU0215,Outdoor
